x,y
-4.257325068021709,4.394657321435716
-4.935989211473425,4.662245180308133
-4.571587419912025,5.235934737273381
-4.071996062107198,4.639363945853465
-5.241383480295734,4.307909539390987
-5.397387972590072,5.2667917371770425
-4.322928797994986,4.34793064589891
-4.222200819602997,5.958580722794192
-4.630212580848303,6.327095045962325
-5.692098099780283,4.119896219052767
-6.590935755802125,6.057863077609561
-4.414717564100424,4.960695702269194
-4.749588447992658,4.2041590625041305
-2.8124529269888385,5.091373174047624
-4.902154321151533,5.513194501317631
-4.569772264012704,5.158309911767107
-5.707021846741139,5.333378472445744
-3.3166661162248046,5.951355638180503
-3.5750105607962923,4.638515928546641
-5.885129459583859,4.9110552158129686
-4.950158123232907,5.7737102426276135
-6.513786384622539,6.08155540305665
-5.141326560881805,4.69814950068001
-5.905253673362676,3.829839625431913
-4.263733846873184,5.0518436317817335
-6.153776104055115,4.08424101810307
-5.300334965366821,6.180176438478444
-5.232185563208021,3.9371174247574143
-5.219799278518104,4.80715531444202
-7.412168744491423,4.961607731701637
-5.2065541231594334,5.492292241664804
-3.346243393715861,5.796601771840843
-5.240501356184603,4.217568026370158
-2.6983170197471313,5.041873756262893
-4.9875412625616855,4.9829409873078
-4.822827603846517,4.897921773793697
-5.513098897397264,4.613312334296423
-5.029295415475357,4.615740659266567
-5.637588651016072,5.075257535724169
-5.228058556346711,6.063483641083841
-7.371099479146547,5.7718118967059535
-3.8854675215277563,3.5338917066182454
-5.306509102163806,4.737351644844572
-6.258916731405992,4.450000545684434
-5.993329233852358,6.2390423130176025
-4.163103803137801,5.899125230322674
-4.354516882934698,4.201639836261615
-5.4691451883911455,5.346040070784452
-6.093104343150104,5.504166024950258
-5.2149535708005175,4.734961665251862
-4.364098072726362,5.31414160018417
-5.32285795373957,5.819769965590527
-5.966932435398198,5.435532244444541
-4.469514107856822,4.781117613668927
-4.7082977570236695,4.115329106103399
-4.173525108802746,4.869254445465282
-5.467537682913836,5.741761537116515
-5.629984148630674,4.004067466302532
-6.392291459103506,5.4285137460630315
-6.145250829027091,6.240826865667845
-6.862134272153556,6.199575802004989
-4.811260239558045,4.931613502766792
-5.487390448136768,5.282231853074799
-5.033661501173975,5.780152242469763
-4.897831685072687,5.106279394753977
-5.325224649583705,4.959733363307936
-4.72469372846507,3.790728332581602
-6.2058537000410485,5.525567081095938
-4.847173306136255,4.869904135239695
-4.9835121890292395,5.245777380877622
-5.482775734674115,4.449655450838491
-4.824830678612319,4.308185974420093
-4.63484763448833,3.79609158790639
-4.079495214205096,5.334176884585953
-4.771000043925185,5.694867458558754
-3.5103543709571925,5.717267951606959
-6.646527967714093,4.095202449771072
-5.558854725332909,5.018449158532359
-4.536991696426035,4.486821628315002
-4.832950727476624,4.4658636061403865
-5.546958150776528,4.005340399587315
-5.82576491895671,4.0442146493432265
-5.872847572432466,5.745037259322981
-5.849168181276396,6.861375208720365
-4.558763055645131,5.130698876472881
-5.7677385382004065,5.495193864662031
-5.51486612395515,5.086273967307049
-2.7101907777139256,4.932075393504601
-3.972058687079173,4.50277918142297
-5.031294657272524,6.252145137587318
-5.560776384346594,6.281594665911408
-4.366967424445805,4.602275928573029
-4.434357322389962,5.687699846404211
-4.443836262158309,3.889683452578711
-5.650371261644649,4.824977894331489
-5.066575282906446,5.438881449071363
-4.841059392897396,4.055768948736886
-4.659940704100531,5.431749320986033
-4.499308202108455,5.76422738001539
-4.254117349794226,5.324689347808204
-5.062758120204468,3.8255232606249043
-4.615737783058855,5.146857371961986
-4.757092503512319,4.097202424167192
-5.966926364749449,5.744691524217657
-5.0353792051535775,5.481893764495544
-4.974671274383953,5.0210407680193745
-4.160773451060178,4.635101273281926
-4.914026963483947,4.673122008581696
-5.388625240202346,4.781382294941481
-4.8013175146114415,4.661473603138043
-3.8768175760223382,4.367417110101585
-5.16714307976478,4.689063186795994
-3.7057836354584897,5.138985215345941
-4.077090187014467,3.94955018636354
-4.761142980842778,5.629063968337716
-4.926402962608115,5.753408398429896
-5.462676855359976,5.996559132003126
-2.9438030088962566,4.743434393437152
-5.3984695687998725,6.027698019441191
-3.587187722712369,4.630282129188542
-5.375826514510243,4.800748192240737
-6.202513094022789,4.350414979090802
-5.898130805374554,4.457085135136351
-5.031023106395507,5.165614825630367
-3.61319019956832,4.294057087768611
-4.119595282092289,4.848687037149871
-5.044241686880861,5.477169438987868
-6.004193104019714,5.270404524718568
-4.8511206189722635,5.348215628184049
-4.741359702104275,6.736159378779273
-5.570411982702235,4.624528452328807
-5.557353830648311,4.607218362247816
-5.570096377856275,5.840761652089055
-3.7294623756669862,4.596421425352656
-5.74448145716474,5.333341136677656
-5.493923306301651,5.44755038036365
-4.818500132470755,3.9282070577418553
-3.615869269716594,6.2698772808273615
-5.5480948671064665,4.725853597892663
-4.74431422156983,5.2364966642137105
-4.410980096044158,6.421429260933662
-5.1582664116427255,4.435518604984324
-6.233700622605206,4.483154412184115
-5.02962966529384,6.26894403452507
-5.46296562022674,5.158241978151712
-5.014689084802435,5.840320942371619
-2.7398429284792534,4.62461909074786
-5.437767945736138,5.738333236825234
-4.39009771036679,6.305819272894824
-4.47771875345322,4.745942126177778
-4.471702258933347,5.78397182015598
-4.266138427406157,5.358696907315806
-4.045937153680066,5.826816841215663
-3.763759416131027,5.458707160537399
-5.149474955143102,5.103742242569879
-3.920865574169719,4.422339247251743
-4.670248567948167,4.72186745849946
-4.974289848766621,5.904001981470193
-4.829075797388256,5.032835598096108
-6.2162923083406545,5.527680957022491
-4.422661397027107,6.52965208428312
-5.2752852221399245,5.154962682790425
-4.776944452297378,6.115427911125713
-5.085234915347703,5.197298012969224
-4.456280832395583,5.131952576415136
-5.399302363830368,5.137242350138842
-4.0397145698046,4.2741440707947
-4.881068307864636,4.504939824106659
-3.9311178005768346,3.9229442106128447
-5.4999148978436105,5.266729074802216
-3.599752740089059,4.953507544530504
-5.49658555310468,6.330178920278454
-6.295143005478133,3.445209397560566
-4.606439111439425,4.644994053436916
-5.913418399983154,5.500883647382584
-4.781938012417852,4.601136175083637
-6.145139066928045,5.616920493122788
-4.418442386813599,4.929872074191565
-3.3483176588285635,4.243335805286355
-6.36447119342988,4.510747111829277
-5.040773372557724,5.172066974746276
-5.21576808959633,5.248940758228578
-6.119410891604311,6.020895741977313
-5.073478247726999,5.790047459107428
-4.693457131154917,5.322973298592426
-4.490384652018248,5.316577758783508
-4.425131287299959,5.939852767287899
-4.824226122211896,5.501341364877581
-5.080262044973751,6.018316648747811
-5.60498366674484,6.273457192624274
-5.035918362991134,3.988289222939453
-4.885419928016655,4.518423754661174
-4.248105551845815,4.53852515867033
-5.399078594840994,3.663892935820229
-5.404555070597463,3.286058491362782
-6.416685753227171,5.537694359873269
-4.2971589714106475,5.300843927045243
-5.864889755462994,4.966262976532399
-5.003222208919245,4.180912473184906
-3.6553196799963636,5.6203888252234195
-5.197636365310084,5.0190111590709225
-4.813616750434796,3.5562754291521603
-5.221082171926609,4.517764313578349
-5.8958761718996175,4.801232076706817
-3.392100289491587,5.453144332876892
-5.5108780193895965,5.404877167487594
-3.7483784476439213,5.65381474730111
-4.946664975734013,4.5425466174854146
-4.375490082913943,5.278236184329521
-4.199314842808426,5.449134288187798
-4.061251513030593,4.621531552375706
-3.8216869264347313,5.139724020437777
-3.1438302471057495,4.512670620317706
-3.447306771857375,5.139944057056381
-5.582645975139644,4.6578410454200805
-5.28652734301263,5.299930617049204
-4.532361723081338,4.594332836848282
-5.021783409543939,6.514813897709386
-3.4548384150357307,5.308527425618707
-4.96600865577379,5.084874965077301
-4.45125284302277,4.276776441401023
-5.230204573396847,3.8201328863812813
-4.642923983865945,5.457636637720208
-5.432175110203616,6.112976713820247
-6.096358138783334,3.964530592004398
-4.799244190410581,5.740410310345978
-3.4938492850823657,4.675519825945583
-4.035198532168598,4.9727704000829345
-5.154402550975967,5.624841934059707
-4.416544680235705,3.8853224159871487
-3.6793421625966336,5.975871955174588
-5.559520289905487,5.279875362511189
-4.5581259682139645,5.1843241874915185
-5.492207892946736,4.525090562127656
-5.022856255935491,5.829244642012546
-4.513789240698982,4.737936092576992
-4.309771689936544,2.9857761964535743
-3.9725127214991285,3.7698365897023325
-5.324177033122568,4.208273824819426
-6.157998315568675,5.820828493138346
-5.4183246717166815,5.245015244479251
-5.041967041566998,5.337318803832309
-4.931288411771674,4.092787498066651
-4.1089118671954745,4.6508613717911365
-6.392249175179557,4.697276866552233
-3.6576796360973316,5.601197559360691
-5.311843949214547,4.753037508894793
-5.287679135387478,6.46848258199136
-4.658386546317249,5.304085364921439
-4.078486464276608,5.168849433621481
-5.231694338837002,4.861159690227057
-5.064042113329777,4.973679904152961
-4.349188351196226,5.036731288109084
-4.344706793722108,4.942924758851034
5.971311680210923,-6.765796016550603
3.8045758116182045,-5.328530535268191
5.431573086484842,-8.162772956220916
2.7676372641109275,-6.544966235658057
4.326870315606744,-6.647385358206479
4.881125921791233,-6.32083351947501
4.6752752534863635,-2.9342574590447885
5.095436748945812,-4.683551292088151
3.7766569473468072,-5.16912316688189
4.64061991162517,-4.789953267307565
2.376316108178594,-6.6897531097960625
4.2215410638614745,-4.237018322416418
3.150525042179108,-4.737457849448873
4.899903488694245,-6.415312448539149
3.803180652472921,-7.097079950788199
5.0652151035943,-5.852844290036352
4.89673384040312,-4.674529454728102
4.421682150039168,-4.857817341937922
2.977738492095277,-5.712789520974629
4.759098105112244,-4.007295363497558
4.336498795699892,-6.863695274388229
3.968957499078683,-4.806950061673476
4.600103462406677,-3.6181544102778602
5.099213582434119,-4.789985656309019
5.182880799652676,-4.868526064087603
6.973246496449893,-5.485652624439268
3.687629306604945,-6.8139894351785735
7.235170429482226,-6.168450502356975
6.406278519709732,-5.697562710132869
2.651900402616576,-5.255465673578831
4.5671715253043965,-2.600359408814243
4.0878090278554495,-5.948402778531353
6.547028030964308,-1.331144350048982
7.40588996347333,-5.4614197683983425
2.5787544277287977,-3.6074643389708454
3.1726680753966674,-5.461619921293416
3.891258745430117,-4.674697511019601
4.012976656585295,-5.277050956445726
4.9180725418164535,-5.124751423087437
5.981267949080145,-4.725894658458977
6.921681614265244,-3.9287808860691102
6.676152384318261,-5.270857655847868
4.06419696141274,-3.930067126635491
4.817525480847636,-6.972428969756198
5.594701646757747,-3.518472778513034
6.203958457105553,-4.5219042624198735
4.905342724341627,-6.2051327265518
5.59006563637979,-6.2149591436216465
5.494775084775504,-4.315553556662218
6.525957619023262,-3.5353335276993123
4.729114501911974,-4.5132047347550355
4.030338097602198,-3.983984700763829
5.0891018778637775,-5.453397606003402
4.577236798430931,-4.617954615488981
4.924546278612365,-4.998567728987851
6.126280624654685,-5.088871294365889
5.622465299433917,-2.5435950083347616
6.7405817127991705,-4.744740864548035
5.3194589644738395,-3.742870013600164
4.664980935176303,-3.7295829115539254
5.596022881523769,-4.301276394532834
4.7865411493296355,-2.591821302435098
6.1474501434177125,-3.923973422690194
4.080964407005591,-5.078009464321263
5.273368058031909,-4.984771902481617
5.029462351504948,-5.155858558565636
2.764958769655607,-3.763817731519224
6.341044785683841,-5.793193165145626
3.731402471377123,-2.7293635520440103
5.019534471632059,-3.0470240355067846
3.4403962036091054,-6.619400363865829
3.509326000021531,-3.9930781310572185
5.526493671040307,-4.91567159950169
6.179742303185214,-5.472467949262669
6.365165834174949,-5.605567293260577
5.37010130603521,-5.683001760501185
5.565748323466806,-6.492707870912728
4.193197363179657,-4.511637203182376
7.0036861877987935,-3.3187277920785276
4.284800171778741,-6.874372025766548
2.931013262175025,-5.782537380591629
5.808107815419167,-4.566598911725772
4.3431665407437405,-5.315946269396197
4.892573286344916,-6.156576884903762
5.561603375673842,-6.326910740493883
5.601498207411412,-5.698584371360842
5.157701529683877,-3.4388584728393683
3.4722483629075045,-5.222912777358921
6.373843205912532,-4.525582233742347
3.5852770707232198,-5.706537714384351
2.2303814049162116,-6.245984826011111
4.951605191573192,-5.395939116400837
4.933265752355127,-5.221785872260288
3.7113808885893014,-4.663564728239274
6.572959829178509,-5.604190434671715
6.758793209827296,-3.31148580478558
7.3585639349665914,-6.091597632019454
3.2507019635229444,-3.129127213711488
4.562679584444025,-4.277409274579499
4.961999541900107,-5.140582308508407
4.138739557139027,-5.876006704340239
4.534351231813975,-4.9068595283270415
5.212462873235313,-3.6939983746241585
5.593422296036235,-5.528134123572449
4.883294771620648,-6.136017322234872
4.973707312135851,-5.027047716585189
3.5494208534223355,-5.334409859721098
4.594588264689915,-4.2822287902049485
3.169343736437659,-5.47089617329303
5.683253153875878,-6.131091449115158
6.337883679459216,-4.534563601325027
5.77212185716184,-4.7441979961789436
4.65693897160165,-4.5848061749878735
4.820226753948834,-4.535032022691813
5.974911132309994,-6.7366516196781445
6.1136507211173186,-4.4823422564654605
6.018224679330979,-3.660317858304789
2.6641272286496793,-5.000494426618728
4.446296643144011,-3.5770161318880564
5.014324758312715,-5.39029540850715
5.837580706428865,-4.840505585011539
5.338436178912324,-4.589042512354391
4.821058161667669,-5.106985299571296
3.8869606595439428,-4.278033883547991
4.737697443050752,-6.920402035524804
7.325634534627454,-2.456336475923195
6.628528479814099,-4.259662159251323
7.246449592668949,-5.7453700845271065
4.000026803837805,-4.719090317335214
7.00875805414788,-6.826611608846864
5.395760689807499,-4.291465394386321
6.536127501203545,-3.833501739309269
4.7101421372234835,-4.493194186017505
5.383233188136379,-5.915374512367634
3.762523910280227,-5.952519548516386
5.524367857415159,-5.781019545307839
5.95808519876973,-5.455579057259511
-5.758528181467711,-3.2728016096106503
-2.300910037525935,-5.401949850402602
-6.781540236189533,-6.369599117387082
-4.731791865274479,-3.500117936538519
-5.264838059840365,-2.8210443588230794
-5.596353308662435,-5.994520638426292
-7.4410173515587115,-7.285718856923513
-6.13095074664052,-5.314995894892597
-7.57853780891986,-4.590321355579003
-4.609101338147091,-5.724990396157992
-5.205727385485348,-5.996604897801477
-7.680844764505112,-6.481688514742299
-4.633743370381993,-4.536709866499433
-2.7012460745745304,-4.825800442394769
-6.1747699536429135,-6.568794231583963
-3.9546606770765074,-3.6654592269675605
-6.945137311567043,-5.279797381077192
-5.853288463297247,-6.49827304750044
-4.023542245265625,-2.4704165786782477
-4.438989960945813,-4.975076819969116
-7.0359590262934315,-5.544690172710299
-6.831433782568117,-3.354351445233447
-4.700527560907007,-3.6245660231215093
-5.227797896175265,-4.796202938311785
-7.267068198988966,-5.74960972159926
-6.311144931676872,-4.434385038389392
-4.04677167530503,-5.487516042218955
-2.521296469470858,-5.990766130294964
-7.024901107717101,-7.666791936551997
-4.555187734264426,-5.080221763388098
-5.865377071161217,-4.4883023097387404
-5.777714030448436,-6.228698663117864
-4.946106026626342,-4.604162646898526
-5.600742587516743,-3.309174588506009
-6.0562653664254835,-4.710014390576784
-6.5301127282023055,-4.440182048023194
-4.489942217460799,-6.3485058280695785
-5.142926866975027,-5.923976079895154
-4.653130449202921,-4.033361431393294
-6.612811788265919,-5.9694826527666764
-6.3758300226573255,-3.666494628293174
-6.803892332361679,-2.77710096541737
-4.7207558764701325,-7.086345217623273
-6.1924575034412275,-5.2479814267645315
-7.053369473377376,-5.40541055312696
-4.118600468994178,-6.025948652250731
-4.241836980158432,-5.622583928405663
-4.587306133236575,-3.989838874834293
-7.3849617391063305,-5.967653216876768
-3.7092860653438917,-3.6319027843780978
-6.196910550621795,-6.522037485582951
-4.835196349020091,-4.879301881539868
-4.3573842870388955,-3.7711460986372627
-5.0843654421507045,-4.513911808442991
-3.601837582100277,-4.69711454589694
-5.719841768491813,-5.923203865877389
-7.002989268872896,-6.750618930915239
-5.825494271002254,-4.313738886773592
-2.156367816771851,-5.501525318732329
-3.75233054851447,-2.6090964340231
-5.754412717758901,-2.1842734088366496
-4.376537113898701,-4.37791315869563
-8.144313948648545,-4.369625017361386
-8.35799418267684,-5.525110596424041
-6.66366290679989,-5.26803224458021
-5.68987296035771,-6.133495190066301
-3.9404582732703095,-4.349496378100189
-4.519983127548408,-5.284791113928557
-6.44825042339078,-4.669482500843061
-5.961995642482249,-3.6989848736756628
-3.4131396443514914,-4.267717038168503
-3.002523903302526,-6.160119445251169
-4.823275135624386,-5.046971019487115
-7.318211441872352,-5.623449020383011
-4.739904210667946,-2.460589188099267
-6.912284576181157,-5.435068832687066
-4.156775804368163,-5.7097479224467635
-5.143545259068605,-3.6919323988922033
-8.321443623090996,-5.072898458252446
-3.7257408958840914,-5.64885040376958
-4.167482356346328,-6.754251891808517
-5.333041523959693,-5.395194114529702
-3.4826524582641882,-6.108112997704822
-5.35824789979827,-5.904824910073103
-1.839826172485553,-6.731803818854336
-5.981248923366342,-3.332778285455236
-6.885092070092283,-6.751471449543123
-4.490534745086775,-4.08373067385178
-3.8826354214331626,-3.9222541656894885
-6.69417986398404,-4.47299672593907
-4.753684486684455,-5.109066904091989
-3.390702005867197,-5.066225096151536
-4.918025823132549,-4.478034568033468
-5.720084174137523,-6.475455312371705
-6.773897564918992,-6.444160389735988
-4.543674045150352,-5.676592023875715
-2.373635518369335,-2.242653034102784
-5.79103665933637,-5.849809860099028
-5.382608221690792,-4.574553267286755
-2.6767102065032518,-4.242863152762409
-5.3070300348691255,-6.798914977901814
-4.601125991117402,-6.493875798472529
-5.582459404892149,-5.405705078499092
-3.580536702072745,-2.628449528802411
-3.585589668167093,-5.165339915412024
-5.918277395433032,-4.093910408259927
-3.722334808861543,-4.131228828735304
-5.951952773458753,-4.699136259202561
-5.0174895405929165,-5.481678532425998
-3.9796794204810517,-4.258891011653594
-1.9380500099640603,-6.855486086263039
-6.082923320454917,-4.509602292515225
-1.366343713623924,-4.049686257606635
-6.980791218170278,-3.5845827366925946
-4.609192303330588,-5.692441153154762
-5.552411677693803,-3.577545070527926
-3.706495466301657,-5.22587409909957
-3.8290402380981767,-5.49935672162637
-6.090709795362787,-3.589754178126076
-5.272827230071101,-5.492367263330629
-3.7259362727041214,-6.218042781461868
